"VarName";"TimeString";"VarValue";"Validity";"Time_ms"
"HMI<->PLC_Real{0}";"25/09/2026 15:17:47";1247;1;46290637354,7569
"Tlm_Bil21_Eu";"25/09/2026 15:17:48";1191,6;1;46290637366,3889
"Tlm_Dos8_Eu";"25/09/2026 15:17:48";61;1;46290637366,3889
"HMI<->PLC_Real{0}";"25/09/2026 15:17:48";1247;1;46290637366,3889
"Tlm_Bil21_Eu";"25/09/2026 15:17:49";1193,7;1;46290637378,0208
"Tlm_Dos8_Eu";"25/09/2026 15:17:49";58,2;1;46290637378,0208
"HMI<->PLC_Real{0}";"25/09/2026 15:17:49";1247;1;46290637378,0208
"Tlm_Bil21_Eu";"25/09/2026 15:17:50";1200,8;1;46290637389,6528
"Tlm_Dos8_Eu";"25/09/2026 15:17:50";49,5;1;46290637389,6528
"HMI<->PLC_Real{0}";"25/09/2026 15:17:50";1247;1;46290637389,6528
"Tlm_Bil21_Eu";"25/09/2026 15:17:51";1207,5;1;46290637401,2616
"Tlm_Dos8_Eu";"25/09/2026 15:17:51";40,9;1;46290637401,2616
"HMI<->PLC_Real{0}";"25/09/2026 15:17:51";1247;1;46290637401,2616
"Tlm_Bil21_Eu";"25/09/2026 15:17:52";1214,6;1;46290637412,8935
"Tlm_Dos8_Eu";"25/09/2026 15:17:52";33,4;1;46290637412,8935
"HMI<->PLC_Real{0}";"25/09/2026 15:17:52";1247;1;46290637412,8935
"Tlm_Bil21_Eu";"25/09/2026 15:17:53";1219,2;1;46290637424,5255
"Tlm_Dos8_Eu";"25/09/2026 15:17:53";29,1;1;46290637424,5255
"HMI<->PLC_Real{0}";"25/09/2026 15:17:53";1247;1;46290637424,5255
"Tlm_Bil21_Eu";"25/09/2026 15:17:54";1222;1;46290637436,1458
"Tlm_Dos8_Eu";"25/09/2026 15:17:54";23,9;1;46290637436,1458
"HMI<->PLC_Real{0}";"25/09/2026 15:17:54";1247;1;46290637436,1458
"Tlm_Bil21_Eu";"25/09/2026 15:17:55";1228,8;1;46290637447,8125
"Tlm_Dos8_Eu";"25/09/2026 15:17:55";16,6;1;46290637447,8125
"HMI<->PLC_Real{0}";"25/09/2026 15:17:55";1247;1;46290637447,8125
"Tlm_Bil21_Eu";"25/09/2026 15:17:56";1234,7;1;46290637459,4676
"Tlm_Dos8_Eu";"25/09/2026 15:17:56";8,9;1;46290637459,4676
"HMI<->PLC_Real{0}";"25/09/2026 15:17:56";1247;1;46290637459,4676
"Tlm_Bil21_Eu";"25/09/2026 15:17:58";1243,7;1;46290637471,0995
"Tlm_Dos8_Eu";"25/09/2026 15:17:58";-2,9;1;46290637471,0995
"HMI<->PLC_Real{0}";"25/09/2026 15:17:58";1247;1;46290637471,0995
"Tlm_Bil21_Eu";"25/09/2026 15:17:59";1245;1;46290637482,7431
"Tlm_Dos8_Eu";"25/09/2026 15:17:59";3;1;46290637482,7431
"HMI<->PLC_Real{0}";"25/09/2026 15:17:59";1247;1;46290637482,7431
"Bil21_Wrk_DosaggioInCorso";"25/09/2026 15:17:59";0;1;46290637488,125
